P_0A5,POBTOT,P_12A49_F,P12YM_CASA,PCON_RELIG,POCUPADA,PDER_SS
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0794415416798357,4.07753744390572,3.2019744401219845,2.8903717578961645,4.07753744390572,3.2580965380214817,3.8712010109078907
2.0794415416798357,4.430816798843313,3.2019744401219845,3.4011973816621555,4.134308204651952,3.1780538303479453,3.951243718581427
1.9459101490553132,4.204692619390966,3.2188758248682006,2.995732273553991,4.134308204651952,3.4657359027997265,3.9318256327243257
2.197224577336219,3.7612001156935624,3.2019744401219845,2.6390573296152584,3.7612001156935624,3.044522437723423,3.7135720667043075
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.197224577336219,3.2019744401219845,1.9459101490553132,2.197224577336219,1.791759469228055,2.197224577336219
2.0794415416798357,4.1588830833596715,3.2019744401219845,3.3672958299864737,4.143134726391533,3.4965075614664802,3.951243718581427
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3862943611198906,3.58351893845611,3.2019744401219845,2.772588722239781,4.134308204651952,2.833213344056216,3.58351893845611
2.3025850929940455,4.499809670330265,3.4011973816621555,3.6635616461296463,4.48863636973214,3.8501476017100584,4.48863636973214
0.0,1.9459101490553132,0.0,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.9459101490553132
2.0794415416798357,4.025351690735149,2.8903717578961645,3.3672958299864737,4.025351690735149,3.4011973816621555,4.007333185232471
2.3025850929940455,4.07753744390572,3.1780538303479453,2.995732273553991,4.07753744390572,3.4965075614664802,4.060443010546419
2.3978952727983707,4.025351690735149,3.2019744401219845,3.2188758248682006,3.988984046564274,3.044522437723423,4.025351690735149
0.0,3.044522437723423,2.0794415416798357,2.3025850929940455,3.044522437723423,2.772588722239781,3.044522437723423
0.0,2.197224577336219,3.2019744401219845,1.6094379124341003,4.134308204651952,1.791759469228055,2.197224577336219
2.3978952727983707,4.143134726391533,2.995732273553991,3.1780538303479453,4.143134726391533,2.9444389791664403,4.110873864173311
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197224577336219,3.951243718581427,3.2019744401219845,2.995732273553991,3.951243718581427,2.5649493574615367,3.8712010109078907
0.0,2.3025850929940455,1.6094379124341003,3.4387181094144488,2.3025850929940455,1.6094379124341003,2.3025850929940455
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.58351893845611,5.303304908059076,4.04305126783455,4.304065093204169,4.134308204651952,4.23410650459726,5.220355825078324
2.4849066497880004,5.003946305945459,3.8918202981106265,4.2626798770413155,4.9344739331306915,4.290459441148391,4.290459441148391
3.4011973816621555,5.541263545158426,4.51085950651685,4.48863636973214,5.517452896464707,4.672828834461906,4.897839799950911
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7135720667043075,5.814130531825066,4.77912349311153,4.919980925828125,5.739792912179234,5.087596335232384,5.3706380281276624
3.1354942159291497,5.44673737166631,4.465908118654584,4.584967478670571,5.37989735354046,4.718498871295094,4.875197323201151
2.5649493574615367,4.9344739331306915,3.6888794541139363,4.189654742026425,4.134308204651952,4.406719247264253,4.672828834461906
1.9459101490553132,4.060443010546419,2.6390573296152584,3.2580965380214817,3.988984046564274,3.1354942159291497,3.912023005428146
1.3862943611198906,3.4965075614664802,3.2019744401219845,2.3025850929940455,4.134308204651952,2.6390573296152584,2.70805020110221
2.70805020110221,5.0106352940962555,3.8501476017100584,3.9318256327243257,4.134308204651952,4.330733340286331,4.762173934797756
2.5649493574615367,4.736198448394496,3.2019744401219845,3.8918202981106265,4.727387818712341,3.9318256327243257,4.442651256490317
2.4849066497880004,4.59511985013459,3.2019744401219845,3.6888794541139363,4.134308204651952,3.8066624897703196,4.143134726391533
0.0,1.6094379124341003,0.0,0.0,4.134308204651952,1.3862943611198906,1.3862943611198906
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0794415416798357,4.2626798770413155,3.2580965380214817,3.2188758248682006,4.134308204651952,3.4657359027997265,4.007333185232471
2.0794415416798357,4.219507705176107,3.2019744401219845,3.332204510175204,4.0943445622221,3.3672958299864737,2.9444389791664403
2.8903717578961645,5.37989735354046,4.2484952420493585,4.418840607796597,5.308267697401204,4.727387818712341,4.990432586778736
2.8903717578961645,5.062595033026967,3.951243718581427,4.0943445622221,4.997212273764115,4.418840607796597,4.727387818712341
2.5649493574615367,4.6913478822291435,3.6375861597263857,3.9318256327243257,4.61512051684126,3.8501476017100584,4.276666119016055
2.70805020110221,4.418840607796597,3.2019744401219845,3.332204510175204,4.356708826689592,3.58351893845611,3.912023005428146
2.9444389791664403,5.1298987149230735,3.988984046564274,4.204692619390966,5.111987788356543,4.465908118654584,4.983606621708336
0.0,3.4657359027997265,1.9459101490553132,2.4849066497880004,4.134308204651952,2.70805020110221,3.295836866004329
0.0,4.3694478524670215,3.526360524616161,3.4339872044851463,4.290459441148391,3.4011973816621555,3.912023005428146
0.0,2.6390573296152584,3.2019744401219845,1.6094379124341003,4.134308204651952,2.197224577336219,1.6094379124341003
2.4849066497880004,4.304065093204169,3.2019744401219845,3.4965075614664802,4.134308204651952,3.4965075614664802,3.9318256327243257
2.9444389791664403,5.036952602413629,3.8712010109078907,4.04305126783455,4.997212273764115,4.418840607796597,4.727387818712341
2.197224577336219,4.290459441148391,3.3672958299864737,3.295836866004329,4.290459441148391,3.8066624897703196,3.828641396489095
2.0794415416798357,4.875197323201151,3.6109179126442243,3.988984046564274,4.795790545596741,4.060443010546419,4.672828834461906
2.8903717578961645,5.288267030694535,4.2626798770413155,4.406719247264253,5.278114659230517,4.700480365792416,4.7535901911063645
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0910424533583156,5.420534999272285,4.343805421853684,4.418840607796597,5.402677381872279,4.700480365792416,5.017279836814924
2.995732273553991,5.176149732573829,3.951243718581427,4.219507705176107,5.153291594497778,4.499809670330265,4.477336814478206
2.833213344056216,5.3706380281276624,4.0943445622221,4.51085950651685,5.262690188904886,4.653960350157523,5.236441962829949
1.3862943611198906,3.8712010109078907,3.2019744401219845,3.2188758248682006,3.8712010109078907,3.4965075614664802,3.044522437723423
3.4657359027997265,5.5909869805108565,4.465908118654584,4.653960350157523,5.560681631015528,4.882801922586371,5.303304908059076
3.526360524616161,5.560681631015528,4.48863636973214,4.700480365792416,5.402677381872279,4.962844630259907,5.25227342804663
1.9459101490553132,4.6443908991413725,3.4657359027997265,3.9702919135521215,4.442651256490317,4.2484952420493585,3.8712010109078907
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3025850929940455,4.174387269895637,2.772588722239781,3.295836866004329,3.9702919135521215,3.6109179126442243,3.9318256327243257
0.0,3.1780538303479453,3.2019744401219845,2.3978952727983707,3.1780538303479453,2.833213344056216,2.5649493574615367
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3025850929940455,4.897839799950911,3.784189633918261,3.912023005428146,4.852030263919617,4.0943445622221,4.634728988229636
1.9459101490553132,3.951243718581427,3.2019744401219845,2.9444389791664403,3.951243718581427,3.1780538303479453,3.4339872044851463
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.3025850929940455,3.2019744401219845,1.3862943611198906,2.3025850929940455,1.9459101490553132,1.791759469228055
1.3862943611198906,2.9444389791664403,2.197224577336219,2.4849066497880004,2.8903717578961645,2.5649493574615367,2.197224577336219
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.70805020110221,1.791759469228055,1.6094379124341003,2.5649493574615367,2.197224577336219,4.032047750996723
2.8903717578961645,4.736198448394496,3.58351893845611,3.8918202981106265,4.709530201312334,4.204692619390966,3.9318256327243257
0.0,2.3978952727983707,3.2019744401219845,2.0794415416798357,2.3978952727983707,1.791759469228055,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.295836866004329,5.087596335232384,3.988984046564274,4.219507705176107,5.081404364984463,4.174387269895637,4.941642422609304
2.9444389791664403,5.384495062789089,4.060443010546419,4.3694478524670215,5.337538079701318,4.770684624465664,4.795790545596741
2.5649493574615367,4.77912349311153,3.2019744401219845,3.9702919135521215,4.59511985013459,4.07753744390572,4.430816798843313
2.197224577336219,3.9318256327243257,3.2019744401219845,3.1354942159291497,3.7612001156935624,3.295836866004329,3.5553480614894135
3.2580965380214817,5.147494476813453,3.2019744401219845,4.406719247264253,4.134308204651952,4.499809670330265,4.983606621708336
2.4849066497880004,4.584967478670571,3.2019744401219845,3.5553480614894135,4.584967478670571,3.7612001156935624,4.356708826689592
3.58351893845611,5.594711379601839,4.51085950651685,4.820281565605037,5.407171771460119,4.882801922586371,5.231108616854587
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4849066497880004,4.828313737302301,3.526360524616161,4.07753744390572,4.74493212836325,4.060443010546419,4.59511985013459
2.197224577336219,4.430816798843313,3.1780538303479453,3.526360524616161,4.3694478524670215,3.784189633918261,4.04305126783455
2.8903717578961645,4.477336814478206,3.526360524616161,3.6888794541139363,4.454347296253507,3.6888794541139363,4.143134726391533
2.6390573296152584,4.499809670330265,3.5553480614894135,3.526360524616161,4.356708826689592,3.4339872044851463,4.04305126783455
2.70805020110221,4.969813299576001,3.912023005428146,4.23410650459726,4.882801922586371,4.31748811353631,4.820281565605037
2.3025850929940455,4.007333185232471,3.044522437723423,3.2188758248682006,3.9318256327243257,3.332204510175204,3.9318256327243257
2.197224577336219,4.59511985013459,3.4011973816621555,3.7135720667043075,4.574710978503383,3.9318256327243257,4.2626798770413155
2.9444389791664403,4.836281906951478,3.2019744401219845,3.9318256327243257,4.74493212836325,4.189654742026425,4.477336814478206
2.197224577336219,4.276666119016055,3.295836866004329,3.5553480614894135,4.204692619390966,3.5553480614894135,3.8066624897703196
2.9444389791664403,4.5217885770490405,3.2019744401219845,3.6888794541139363,4.48863636973214,3.6635616461296463,4.290459441148391
2.197224577336219,4.553876891600541,3.4965075614664802,3.6375861597263857,4.553876891600541,3.737669618283368,4.356708826689592
2.995732273553991,5.036952602413629,3.2019744401219845,4.060443010546419,5.0238805208462765,4.330733340286331,4.499809670330265
3.2188758248682006,5.484796933490655,4.356708826689592,4.543294782270004,5.433722003554239,4.820281565605037,5.036952602413629
2.4849066497880004,4.356708826689592,3.2019744401219845,2.9444389791664403,4.356708826689592,3.526360524616161,3.6888794541139363
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4965075614664802,5.438079308923196,4.304065093204169,4.51085950651685,5.3981627015177525,4.68213122712422,5.093750200806762
2.4849066497880004,4.499809670330265,3.2019744401219845,3.6375861597263857,4.499809670330265,3.526360524616161,3.4011973816621555
2.0794415416798357,4.859812404361672,3.2019744401219845,3.8066624897703196,4.836281906951478,4.127134385045092,4.2626798770413155
2.833213344056216,5.062595033026967,3.7135720667043075,4.219507705176107,4.134308204651952,4.330733340286331,4.700480365792416
2.772588722239781,4.955827057601261,3.8501476017100584,3.9702919135521215,4.897839799950911,4.219507705176107,4.564348191467836
2.4849066497880004,4.709530201312334,3.2019744401219845,3.912023005428146,4.584967478670571,3.9702919135521215,4.48863636973214
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4849066497880004,4.442651256490317,3.2019744401219845,3.6635616461296463,4.134308204651952,3.6888794541139363,4.219507705176107
2.3025850929940455,4.23410650459726,3.332204510175204,3.1780538303479453,4.23410650459726,3.6635616461296463,3.6888794541139363
2.833213344056216,5.153291594497778,4.007333185232471,4.276666119016055,5.123963979403259,4.343805421853684,5.030437921392435
1.9459101490553132,3.9318256327243257,3.0910424533583156,2.8903717578961645,4.134308204651952,3.1780538303479453,3.7612001156935624
2.5649493574615367,4.406719247264253,3.332204510175204,3.4011973816621555,4.3694478524670215,3.8501476017100584,4.276666119016055
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6094379124341003,3.0910424533583156,3.2019744401219845,2.3978952727983707,4.134308204651952,2.3978952727983707,3.0910424533583156
2.0794415416798357,4.653960350157523,3.2019744401219845,3.737669618283368,4.653960350157523,3.912023005428146,4.477336814478206
1.6094379124341003,3.2580965380214817,3.2019744401219845,1.6094379124341003,3.2580965380214817,2.197224577336219,2.8903717578961645
0.0,2.70805020110221,1.3862943611198906,1.9459101490553132,2.70805020110221,1.9459101490553132,2.70805020110221
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8903717578961645,4.77912349311153,3.5553480614894135,4.007333185232471,4.134308204651952,4.127134385045092,4.2484952420493585
3.044522437723423,5.220355825078324,4.04305126783455,4.23410650459726,5.181783550292085,4.418840607796597,4.477336814478206
0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197224577336219,4.795790545596741,3.2019744401219845,3.9318256327243257,4.762173934797756,4.060443010546419,4.406719247264253
