Mujeres de 12-49,Poblacion Total,Poblacion de 0 a 5,Personas c/religion,Personas Casadas,Personas s/religion,Personas Ocupadas,Personas S/Internet,Personas C/Servicio de Salud
1.6094379124341003,2.833213344056216,0.0,2.833213344056216,2.197224577336219,0.0,1.791759469228055,2.6692783453816897,2.3978952727983707
1.6094379124341003,3.526360524616161,0.0,4.383569799310253,2.833213344056216,0.0,3.044522437723423,1.3862943611198906,3.4657359027997265
3.2580965380214817,4.394449154672438,1.6094379124341003,4.23410650459726,3.7612001156935624,1.9459101490553132,4.174387269895637,2.0794415416798357,4.025351690735149
1.9459101490553132,3.4657359027997265,1.3862943611198906,3.4011973816621555,2.5649493574615367,2.38932026301246,2.4849066497880004,1.9459101490553132,3.4339872044851463
3.489600474585397,5.093750200806762,2.197224577336219,5.030437921392435,4.189654742026425,2.3978952727983707,4.5217885770490405,3.1354942159291497,4.919980925828125
3.6635616461296463,4.74493212836325,1.791759469228055,4.727387818712341,3.8066624897703196,0.0,4.127134385045092,2.6390573296152584,4.48863636973214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6094379124341003,3.1354942159291497,1.3862943611198906,4.383569799310253,2.772588722239781,2.38932026301246,2.4849066497880004,2.6692783453816897,3.0910424533583156
2.4849066497880004,3.9318256327243257,1.791759469228055,3.737669618283368,2.995732273553991,2.3025850929940455,3.2188758248682006,1.6094379124341003,3.784189633918261
3.489600474585397,2.833213344056216,0.0,2.70805020110221,1.9459101490553132,2.38932026301246,2.3025850929940455,2.6692783453816897,2.6390573296152584
3.4011973816621555,4.430816798843313,1.3862943611198906,4.343805421853684,3.6635616461296463,2.0794415416798357,3.784189633918261,2.833213344056216,4.356708826689592
2.995732273553991,4.394449154672438,1.6094379124341003,4.382026634673881,3.5553480614894135,2.38932026301246,3.6109179126442243,2.6390573296152584,4.189654742026425
3.2188758248682006,4.6913478822291435,1.6094379124341003,4.6443908991413725,3.9702919135521215,1.6094379124341003,3.9702919135521215,3.0910424533583156,4.59511985013459
2.197224577336219,3.1354942159291497,0.0,4.383569799310253,1.6094379124341003,0.0,2.70805020110221,2.6692783453816897,3.1354942159291497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3978952727983707,3.6635616461296463,0.0,3.58351893845611,2.833213344056216,1.3862943611198906,3.1780538303479453,2.6692783453816897,3.1354942159291497
2.3978952727983707,3.784189633918261,1.9459101490553132,4.383569799310253,3.295836866004329,0.0,3.1780538303479453,2.3025850929940455,3.6635616461296463
0.0,2.197224577336219,0.0,2.0794415416798357,1.6094379124341003,2.38932026301246,1.6094379124341003,2.6692783453816897,2.0794415416798357
1.6094379124341003,2.6390573296152584,0.0,4.383569799310253,1.6094379124341003,0.0,1.9459101490553132,1.3862943611198906,2.6390573296152584
1.3862943611198906,3.0910424533583156,0.0,2.995732273553991,1.9459101490553132,2.38932026301246,2.5649493574615367,2.6692783453816897,2.772588722239781
4.007333185232471,5.236441962829949,1.6094379124341003,5.19295685089021,4.499809670330265,2.0794415416798357,4.532599493153255,3.9318256327243257,5.204006687076795
2.9444389791664403,4.418840607796597,0.0,4.418840607796597,3.4339872044851463,0.0,3.6888794541139363,2.995732273553991,4.382026634673881
3.489600474585397,4.276666119016055,1.6094379124341003,4.276666119016055,3.2188758248682006,0.0,3.6109179126442243,2.833213344056216,4.23410650459726
1.3862943611198906,2.3025850929940455,0.0,4.383569799310253,3.6538180237808957,2.38932026301246,1.791759469228055,2.6692783453816897,2.0794415416798357
3.489600474585397,2.197224577336219,0.0,2.197224577336219,1.791759469228055,0.0,1.791759469228055,2.6692783453816897,1.6094379124341003
2.3025850929940455,3.4011973816621555,1.3862943611198906,3.4011973816621555,2.5649493574615367,0.0,2.3978952727983707,1.791759469228055,3.4011973816621555
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9459101490553132,2.70805020110221,0.0,2.70805020110221,3.6538180237808957,0.0,1.791759469228055,2.6692783453816897,2.4849066497880004
3.489600474585397,3.9702919135521215,0.0,3.9318256327243257,3.0910424533583156,2.38932026301246,3.3672958299864737,1.9459101490553132,3.9702919135521215
4.143134726391533,5.272999558563747,1.791759469228055,5.236441962829949,4.382026634673881,2.0794415416798357,4.574710978503383,3.295836866004329,5.159055299214529
3.489600474585397,4.406719247264253,1.9459101490553132,4.07753744390572,3.5553480614894135,3.1780538303479453,3.6109179126442243,2.70805020110221,4.04305126783455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,3.9702919135521215,1.3862943611198906,3.9702919135521215,3.1354942159291497,0.0,3.044522437723423,1.9459101490553132,3.5553480614894135
2.70805020110221,4.189654742026425,1.791759469228055,4.110873864173311,3.4339872044851463,1.791759469228055,3.5553480614894135,2.833213344056216,3.8918202981106265
3.489600474585397,4.189654742026425,1.3862943611198906,3.988984046564274,3.3672958299864737,2.5649493574615367,3.2188758248682006,2.4849066497880004,3.828641396489095
3.489600474585397,4.442651256490317,1.3862943611198906,4.304065093204169,3.6109179126442243,2.4849066497880004,3.6888794541139363,2.4849066497880004,4.143134726391533
4.48863636973214,5.69035945432406,2.4849066497880004,5.545177444479562,4.709530201312334,3.7135720667043075,4.897839799950911,4.1588830833596715,5.204006687076795
3.2580965380214817,4.442651256490317,1.3862943611198906,4.330733340286331,3.332204510175204,2.3025850929940455,3.6635616461296463,2.4849066497880004,4.356708826689592
3.6375861597263857,4.804021044733257,2.3025850929940455,4.653960350157523,4.025351690735149,2.8903717578961645,4.127134385045092,3.0910424533583156,4.276666119016055
3.489600474585397,4.382026634673881,1.9459101490553132,4.143134726391533,3.4339872044851463,2.8903717578961645,3.4011973816621555,2.8903717578961645,3.4339872044851463
3.489600474585397,4.477336814478206,1.6094379124341003,4.23410650459726,3.6375861597263857,2.995732273553991,3.7612001156935624,3.1780538303479453,3.6375861597263857
3.6888794541139363,4.718498871295094,1.791759469228055,4.6443908991413725,3.8066624897703196,2.197224577336219,4.1588830833596715,2.833213344056216,3.6635616461296463
3.489600474585397,4.2484952420493585,1.3862943611198906,4.174387269895637,3.4339872044851463,1.791759469228055,3.2188758248682006,2.6390573296152584,3.6888794541139363
3.828641396489095,5.056245805348308,2.197224577336219,4.9126548857360515,4.204692619390966,3.0910424533583156,4.68213122712422,3.1354942159291497,4.795790545596741
3.489600474585397,4.51085950651685,1.791759469228055,4.3694478524670215,3.58351893845611,2.197224577336219,4.204692619390966,2.9444389791664403,4.174387269895637
3.489600474585397,2.0794415416798357,0.0,2.0794415416798357,1.6094379124341003,0.0,2.0794415416798357,0.0,1.9459101490553132
3.489600474585397,2.5649493574615367,0.0,2.4849066497880004,2.3978952727983707,2.38932026301246,1.791759469228055,2.6692783453816897,2.0794415416798357
3.489600474585397,5.123963979403259,1.9459101490553132,5.049856007249537,4.454347296253507,2.5649493574615367,4.736198448394496,3.1780538303479453,4.844187086458591
2.833213344056216,4.110873864173311,1.3862943611198906,3.9702919135521215,3.295836866004329,2.197224577336219,3.332204510175204,2.6390573296152584,3.8501476017100584
3.489600474585397,4.382026634673881,1.6094379124341003,4.2626798770413155,3.4011973816621555,2.3025850929940455,4.007333185232471,2.9444389791664403,3.9702919135521215
3.489600474585397,4.290459441148391,1.3862943611198906,3.988984046564274,3.526360524616161,2.995732273553991,3.6635616461296463,2.772588722239781,3.4965075614664802
2.833213344056216,4.23410650459726,1.3862943611198906,4.189654742026425,3.5553480614894135,1.3862943611198906,3.6375861597263857,2.197224577336219,3.784189633918261
3.489600474585397,4.653960350157523,0.0,4.59511985013459,3.6109179126442243,1.9459101490553132,3.988984046564274,3.0910424533583156,3.9702919135521215
1.791759469228055,3.784189633918261,1.6094379124341003,3.7612001156935624,2.995732273553991,2.38932026301246,3.0910424533583156,1.9459101490553132,3.6888794541139363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.828641396489095,4.948759890378168,2.70805020110221,4.882801922586371,4.127134385045092,2.3025850929940455,4.174387269895637,2.772588722239781,4.2626798770413155
3.489600474585397,2.6390573296152584,0.0,2.6390573296152584,1.9459101490553132,0.0,1.6094379124341003,2.6692783453816897,2.0794415416798357
2.772588722239781,4.174387269895637,1.791759469228055,4.0943445622221,3.3672958299864737,1.791759469228055,3.526360524616161,2.3025850929940455,3.912023005428146
3.8066624897703196,4.844187086458591,1.6094379124341003,4.787491742782046,3.9318256327243257,2.0794415416798357,4.1588830833596715,2.4849066497880004,4.61512051684126
3.489600474585397,4.07753744390572,1.3862943611198906,4.060443010546419,3.4657359027997265,2.38932026301246,3.526360524616161,2.3978952727983707,3.8712010109078907
3.489600474585397,4.7535901911063645,2.0794415416798357,4.672828834461906,3.784189633918261,2.3025850929940455,3.8712010109078907,2.9444389791664403,4.343805421853684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,4.23410650459726,1.791759469228055,4.23410650459726,3.5553480614894135,0.0,3.044522437723423,2.4849066497880004,4.174387269895637
3.489600474585397,3.8066624897703196,0.0,3.7135720667043075,3.044522437723423,1.6094379124341003,3.044522437723423,1.6094379124341003,3.7612001156935624
3.489600474585397,2.70805020110221,0.0,2.70805020110221,1.9459101490553132,0.0,2.0794415416798357,2.6692783453816897,2.6390573296152584
2.8903717578961645,4.060443010546419,1.3862943611198906,3.951243718581427,3.332204510175204,1.9459101490553132,3.2580965380214817,2.3978952727983707,3.737669618283368
2.833213344056216,4.04305126783455,1.3862943611198906,3.7612001156935624,3.295836866004329,2.70805020110221,3.332204510175204,2.5649493574615367,3.6375861597263857
2.4849066497880004,4.007333185232471,1.3862943611198906,3.526360524616161,3.044522437723423,3.0910424533583156,3.1354942159291497,2.4849066497880004,3.4657359027997265
4.143134726391533,5.389071729816501,2.5649493574615367,5.247024072160486,4.584967478670571,3.4011973816621555,4.727387818712341,3.58351893845611,5.043425116919247
4.23410650459726,5.420534999272285,2.5649493574615367,5.247024072160486,4.574710978503383,3.6109179126442243,4.564348191467836,3.4339872044851463,5.049856007249537
3.489600474585397,3.9702919135521215,1.6094379124341003,3.8066624897703196,3.4011973816621555,2.197224577336219,3.332204510175204,2.197224577336219,3.4965075614664802
3.4339872044851463,4.574710978503383,2.0794415416798357,4.51085950651685,3.9318256327243257,1.9459101490553132,3.912023005428146,2.995732273553991,4.394449154672438
3.489600474585397,4.2626798770413155,1.3862943611198906,4.060443010546419,3.526360524616161,2.6390573296152584,3.6635616461296463,2.70805020110221,4.060443010546419
2.3978952727983707,3.332204510175204,0.0,3.332204510175204,2.3978952727983707,0.0,2.5649493574615367,1.9459101490553132,2.3025850929940455
3.489600474585397,3.8712010109078907,1.3862943611198906,3.8066624897703196,2.9444389791664403,1.3862943611198906,3.2188758248682006,2.197224577336219,3.7612001156935624
3.489600474585397,3.0910424533583156,0.0,2.70805020110221,2.3978952727983707,2.0794415416798357,2.4849066497880004,2.6692783453816897,2.4849066497880004
3.489600474585397,4.127134385045092,1.791759469228055,4.007333185232471,3.332204510175204,2.0794415416798357,3.4965075614664802,2.197224577336219,3.9318256327243257
3.489600474585397,3.4011973816621555,1.3862943611198906,3.1780538303479453,2.3978952727983707,1.9459101490553132,2.772588722239781,1.6094379124341003,2.772588722239781
2.3025850929940455,3.2188758248682006,1.3862943611198906,3.1354942159291497,2.3978952727983707,2.38932026301246,2.4849066497880004,2.0794415416798357,2.3978952727983707
3.489600474585397,3.295836866004329,1.3862943611198906,3.044522437723423,2.5649493574615367,1.9459101490553132,2.5649493574615367,1.9459101490553132,3.0910424533583156
1.9459101490553132,2.6390573296152584,0.0,2.5649493574615367,2.0794415416798357,2.38932026301246,2.3025850929940455,1.3862943611198906,2.0794415416798357
3.7135720667043075,4.836281906951478,2.0794415416798357,4.700480365792416,4.204692619390966,2.833213344056216,4.174387269895637,3.4011973816621555,4.584967478670571
2.995732273553991,3.8501476017100584,1.791759469228055,3.4965075614664802,2.9444389791664403,2.70805020110221,3.1354942159291497,2.3978952727983707,3.828641396489095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6390573296152584,3.4965075614664802,1.3862943611198906,3.4011973816621555,2.772588722239781,1.3862943611198906,2.833213344056216,2.3978952727983707,3.332204510175204
3.489600474585397,3.332204510175204,0.0,3.1354942159291497,2.3025850929940455,1.791759469228055,2.3978952727983707,2.3025850929940455,3.332204510175204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,3.9318256327243257,1.3862943611198906,3.828641396489095,3.2580965380214817,1.791759469228055,3.58351893845611,1.791759469228055,3.6375861597263857
3.044522437723423,4.219507705176107,1.3862943611198906,4.174387269895637,3.4657359027997265,1.3862943611198906,3.526360524616161,2.6390573296152584,3.988984046564274
3.489600474585397,4.060443010546419,1.3862943611198906,3.8712010109078907,3.4011973816621555,2.3978952727983707,3.58351893845611,1.9459101490553132,3.9318256327243257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4849066497880004,3.7135720667043075,0.0,3.6635616461296463,2.70805020110221,2.38932026301246,3.1354942159291497,2.3025850929940455,3.6635616461296463
3.489600474585397,4.189654742026425,1.791759469228055,3.828641396489095,3.3672958299864737,3.044522437723423,3.526360524616161,2.3978952727983707,4.07753744390572
3.489600474585397,4.276666119016055,1.9459101490553132,4.2484952420493585,3.3672958299864737,2.38932026301246,3.4011973816621555,2.4849066497880004,4.04305126783455
3.489600474585397,1.9459101490553132,0.0,4.383569799310253,1.3862943611198906,2.38932026301246,1.3862943611198906,2.6692783453816897,1.791759469228055
3.489600474585397,3.8066624897703196,1.3862943611198906,3.7612001156935624,3.2580965380214817,2.38932026301246,2.9444389791664403,2.4849066497880004,3.8066624897703196
3.489600474585397,3.8066624897703196,2.0794415416798357,3.784189633918261,3.1354942159291497,2.38932026301246,2.833213344056216,1.3862943611198906,3.6375861597263857
1.9459101490553132,3.1780538303479453,0.0,3.044522437723423,2.5649493574615367,1.3862943611198906,2.5649493574615367,1.791759469228055,3.0910424533583156
1.3862943611198906,3.1354942159291497,0.0,3.1354942159291497,2.3978952727983707,0.0,2.3025850929940455,0.0,2.833213344056216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,2.995732273553991,0.0,2.995732273553991,2.3978952727983707,0.0,2.197224577336219,1.3862943611198906,2.772588722239781
3.489600474585397,3.332204510175204,0.0,3.2580965380214817,2.4849066497880004,2.38932026301246,2.833213344056216,2.0794415416798357,3.2580965380214817
2.8903717578961645,4.04305126783455,2.0794415416798357,3.784189633918261,3.0910424533583156,2.6390573296152584,3.1354942159291497,2.5649493574615367,2.4849066497880004
1.791759469228055,2.8903717578961645,0.0,4.383569799310253,2.5649493574615367,0.0,2.3978952727983707,1.9459101490553132,2.3978952727983707
2.4849066497880004,3.5553480614894135,1.3862943611198906,3.2580965380214817,2.6390573296152584,2.3025850929940455,2.70805020110221,2.0794415416798357,3.2188758248682006
3.1780538303479453,4.290459441148391,2.0794415416798357,4.2626798770413155,3.5553480614894135,2.38932026301246,3.4965075614664802,1.3862943611198906,4.025351690735149
3.489600474585397,3.6375861597263857,1.3862943611198906,3.6375861597263857,2.70805020110221,0.0,2.8903717578961645,2.6692783453816897,3.4965075614664802
3.489600474585397,3.8918202981106265,1.3862943611198906,3.6109179126442243,3.295836866004329,2.5649493574615367,3.044522437723423,2.3025850929940455,3.8918202981106265
2.70805020110221,3.6109179126442243,1.3862943611198906,3.4339872044851463,2.833213344056216,1.9459101490553132,2.70805020110221,2.197224577336219,2.4849066497880004
1.3862943611198906,2.70805020110221,0.0,2.70805020110221,1.9459101490553132,0.0,1.6094379124341003,2.6692783453816897,2.3978952727983707
1.3862943611198906,2.3978952727983707,0.0,2.3978952727983707,2.0794415416798357,0.0,1.791759469228055,2.6692783453816897,2.3025850929940455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3025850929940455,3.1354942159291497,0.0,3.1354942159291497,2.197224577336219,0.0,2.5649493574615367,0.0,3.1354942159291497
1.791759469228055,2.9444389791664403,0.0,2.6390573296152584,1.9459101490553132,1.791759469228055,2.0794415416798357,2.6692783453816897,2.9444389791664403
3.489600474585397,2.833213344056216,0.0,2.772588722239781,1.3862943611198906,2.38932026301246,2.0794415416798357,2.6692783453816897,2.6390573296152584
3.2188758248682006,4.290459441148391,2.0794415416798357,4.2626798770413155,3.3672958299864737,2.38932026301246,3.4965075614664802,2.3025850929940455,4.204692619390966
2.4849066497880004,3.4011973816621555,1.3862943611198906,3.4011973816621555,2.772588722239781,0.0,2.6390573296152584,1.6094379124341003,3.4011973816621555
3.489600474585397,3.3672958299864737,0.0,3.3672958299864737,2.5649493574615367,0.0,2.4849066497880004,2.6692783453816897,2.4849066497880004
3.489600474585397,2.197224577336219,0.0,2.197224577336219,1.6094379124341003,0.0,1.791759469228055,2.6692783453816897,1.9459101490553132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6094379124341003,2.8903717578961645,0.0,2.8903717578961645,2.197224577336219,0.0,2.0794415416798357,0.0,2.8903717578961645
2.70805020110221,3.6635616461296463,1.3862943611198906,3.3672958299864737,2.8903717578961645,2.3978952727983707,2.9444389791664403,1.9459101490553132,3.6109179126442243
2.5649493574615367,3.58351893845611,2.0794415416798357,3.4011973816621555,2.9444389791664403,1.9459101490553132,3.044522437723423,2.6692783453816897,3.58351893845611
3.489600474585397,2.9444389791664403,0.0,2.772588722239781,1.9459101490553132,1.3862943611198906,1.791759469228055,1.791759469228055,2.9444389791664403
1.791759469228055,2.995732273553991,1.3862943611198906,2.5649493574615367,2.5649493574615367,2.0794415416798357,2.197224577336219,1.791759469228055,2.70805020110221
3.489600474585397,4.624972813284271,1.9459101490553132,4.430816798843313,3.8918202981106265,2.9444389791664403,4.007333185232471,2.70805020110221,4.51085950651685
3.489600474585397,4.3694478524670215,2.197224577336219,4.23410650459726,3.6635616461296463,2.3978952727983707,3.6635616461296463,2.6390573296152584,4.174387269895637
3.489600474585397,2.833213344056216,0.0,2.833213344056216,1.9459101490553132,0.0,2.3025850929940455,2.6692783453816897,2.833213344056216
1.3862943611198906,2.197224577336219,0.0,1.9459101490553132,1.9459101490553132,2.38932026301246,2.0794415416798357,2.6692783453816897,1.791759469228055
3.489600474585397,3.1354942159291497,0.0,2.9444389791664403,2.5649493574615367,1.6094379124341003,2.4849066497880004,1.6094379124341003,2.4849066497880004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,4.060443010546419,1.9459101490553132,3.912023005428146,3.1354942159291497,2.197224577336219,3.1354942159291497,2.0794415416798357,3.4965075614664802
3.4339872044851463,4.465908118654584,1.9459101490553132,4.3694478524670215,3.526360524616161,2.197224577336219,3.6109179126442243,2.833213344056216,4.465908118654584
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5649493574615367,3.5553480614894135,0.0,4.383569799310253,2.5649493574615367,2.3025850929940455,2.70805020110221,2.0794415416798357,3.4339872044851463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,3.2580965380214817,0.0,3.1780538303479453,2.6390573296152584,2.38932026301246,2.995732273553991,1.791759469228055,2.833213344056216
3.489600474585397,4.127134385045092,1.3862943611198906,3.828641396489095,2.833213344056216,2.833213344056216,3.2580965380214817,2.70805020110221,3.5553480614894135
3.489600474585397,2.9444389791664403,0.0,2.833213344056216,2.197224577336219,2.38932026301246,2.197224577336219,1.6094379124341003,1.791759469228055
2.772588722239781,3.7612001156935624,1.3862943611198906,3.332204510175204,3.044522437723423,2.772588722239781,2.772588722239781,2.3025850929940455,3.2188758248682006
2.3978952727983707,3.784189633918261,1.3862943611198906,3.4339872044851463,3.1354942159291497,2.6390573296152584,3.1780538303479453,2.4849066497880004,3.1780538303479453
3.489600474585397,2.0794415416798357,0.0,4.383569799310253,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.6094379124341003,1.9459101490553132
3.489600474585397,3.784189633918261,0.0,3.784189633918261,2.8903717578961645,0.0,3.1780538303479453,2.3025850929940455,3.7612001156935624
2.197224577336219,3.6109179126442243,0.0,3.526360524616161,3.0910424533583156,1.3862943611198906,3.0910424533583156,2.3978952727983707,3.5553480614894135
3.489600474585397,3.912023005428146,1.3862943611198906,3.6375861597263857,3.1780538303479453,2.5649493574615367,3.1780538303479453,2.3978952727983707,3.6635616461296463
3.489600474585397,4.060443010546419,1.3862943611198906,3.6635616461296463,3.2188758248682006,2.995732273553991,3.1780538303479453,2.6390573296152584,3.7612001156935624
3.489600474585397,4.356708826689592,1.791759469228055,4.174387269895637,3.2188758248682006,2.6390573296152584,3.58351893845611,2.8903717578961645,3.4011973816621555
2.70805020110221,4.465908118654584,2.197224577336219,4.442651256490317,3.7135720667043075,2.38932026301246,3.988984046564274,3.1354942159291497,4.219507705176107
3.489600474585397,3.2580965380214817,0.0,3.2188758248682006,2.3025850929940455,2.38932026301246,2.6390573296152584,1.9459101490553132,2.3025850929940455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,3.2188758248682006,0.0,3.044522437723423,2.4849066497880004,1.6094379124341003,2.5649493574615367,2.3025850929940455,2.4849066497880004
2.197224577336219,3.5553480614894135,1.6094379124341003,3.4011973816621555,2.6390573296152584,1.791759469228055,2.9444389791664403,2.197224577336219,3.2580965380214817
3.489600474585397,4.2626798770413155,1.6094379124341003,4.2626798770413155,3.2188758248682006,0.0,3.6635616461296463,2.70805020110221,4.060443010546419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.489600474585397,3.784189633918261,1.3862943611198906,3.4965075614664802,3.0910424533583156,2.4849066497880004,2.6390573296152584,2.3978952727983707,3.6635616461296463
1.3862943611198906,2.4849066497880004,0.0,2.4849066497880004,1.9459101490553132,0.0,1.791759469228055,1.6094379124341003,1.6094379124341003
3.489600474585397,3.6635616461296463,0.0,3.6375861597263857,2.995732273553991,2.38932026301246,3.044522437723423,2.3025850929940455,3.4657359027997265
